2024-03-09 13:32:31.429 	-0.06	0.06	9.08	50.11	58.88	-106.42
2024-03-09 13:32:31.736 	-0.06	0.06	9.13	50.38	59.31	-106.93
2024-03-09 13:32:32.043 	-0.06	0.06	9.11	50.63	59.71	-107.44
2024-03-09 13:32:32.351 	-0.06	0.06	9.15	50.91	60.11	-107.93
2024-03-09 13:32:32.655 	-0.06	0.06	9.11	51.15	60.53	-108.43
2024-03-09 13:32:32.965 	-0.06	0.06	9.21	51.18	60.74	-106.34
2024-03-09 13:32:33.048 	-0.08	0.08	8.64	50.29	61.55	-99.02
2024-03-09 13:32:33.273 	-0.08	0.08	9.61	50.68	61.67	-99.73
2024-03-09 13:32:33.580 	-0.08	0.08	9.04	50.70	61.97	-100.18
2024-03-09 13:32:33.886 	-0.08	0.08	9.05	50.96	62.35	-100.68
2024-03-09 13:32:34.192 	-0.08	0.08	9.16	51.18	62.75	-101.20
2024-03-09 13:32:34.498 	-0.08	0.08	9.08	51.41	63.10	-101.72
2024-03-09 13:32:34.811 	-0.08	0.08	9.15	51.57	63.33	-102.25
2024-03-09 13:32:35.116 	-0.10	0.08	8.65	51.62	63.08	-101.87
2024-03-09 13:32:35.423 	-0.10	0.08	9.50	50.48	63.93	-93.13
2024-03-09 13:32:35.729 	-0.10	0.08	9.09	51.01	64.67	-95.04
2024-03-09 13:32:36.039 	-0.10	0.08	9.07	51.27	65.09	-95.56
2024-03-09 13:32:36.345 	-0.10	0.08	9.08	51.50	65.50	-96.07
2024-03-09 13:32:36.653 	-0.10	0.08	9.01	51.69	65.82	-96.60
2024-03-09 13:32:36.958 	-0.10	0.10	8.86	51.38	66.04	-96.86
2024-03-09 13:32:37.263 	-0.12	0.10	9.04	51.67	66.43	-97.88
2024-03-09 13:32:37.572 	-0.12	0.10	9.09	52.25	67.14	-98.04
2024-03-09 13:32:37.881 	-0.12	0.10	9.01	52.51	67.61	-98.56
2024-03-09 13:32:38.187 	-0.12	0.10	9.09	52.68	67.90	-98.89
2024-03-09 13:32:38.497 	-0.12	0.10	9.06	52.88	68.15	-99.40
2024-03-09 13:32:38.806 	-0.10	0.10	9.01	52.66	68.57	-96.13
2024-03-09 13:32:38.851 	-0.10	0.10	9.13	54.62	68.05	-110.18
2024-03-09 13:32:39.107 	-0.10	0.10	9.15	54.74	68.22	-110.37
2024-03-09 13:32:39.417 	-0.10	0.10	9.19	54.96	68.65	-110.70
2024-03-09 13:32:39.724 	-0.10	0.10	9.15	55.22	69.11	-111.22
2024-03-09 13:32:40.030 	-0.10	0.10	9.04	55.43	69.49	-111.74
2024-03-09 13:32:40.337 	-0.10	0.10	9.09	55.70	69.90	-112.25
2024-03-09 13:32:40.645 	-0.10	0.10	9.02	55.88	70.17	-112.60
2024-03-09 13:32:40.951 	-0.10	0.10	9.11	56.26	70.58	-112.51
2024-03-09 13:32:41.256 	-0.10	0.12	8.69	56.52	70.99	-111.30
2024-03-09 13:32:41.571 	-0.10	0.12	9.15	56.48	71.39	-111.15
2024-03-09 13:32:41.873 	-0.10	0.12	9.06	56.78	71.77	-111.66
2024-03-09 13:32:42.183 	-0.10	0.12	9.04	57.01	72.13	-112.18
2024-03-09 13:32:42.490 	-0.10	0.12	9.08	57.25	72.45	-112.70
2024-03-09 13:32:42.795 	-0.12	0.12	8.59	57.60	72.18	-114.93
2024-03-09 13:32:43.100 	-0.12	0.12	9.04	55.79	73.20	-100.97
2024-03-09 13:32:43.415 	-0.12	0.12	9.13	56.18	74.10	-101.44
2024-03-09 13:32:43.462 	-0.12	0.12	9.13	56.41	74.47	-101.95
2024-03-09 13:32:43.716 	-0.12	0.12	9.04	56.50	74.61	-102.12
2024-03-09 13:32:44.026 	-0.12	0.12	9.20	56.64	74.88	-102.47
2024-03-09 13:32:44.375 	-0.12	0.12	9.04	56.42	74.93	-103.09
2024-03-09 13:32:44.637 	-0.12	0.14	9.60	56.72	74.84	-105.33
2024-03-09 13:32:44.943 	-0.14	0.14	9.10	57.58	75.55	-106.96
2024-03-09 13:32:45.253 	-0.14	0.14	9.10	57.80	76.09	-107.48
2024-03-09 13:32:45.562 	-0.14	0.14	9.14	58.05	76.52	-107.80
2024-03-09 13:32:45.868 	-0.14	0.14	9.03	58.28	76.95	-108.32
2024-03-09 13:32:46.177 	-0.14	0.14	8.91	58.45	77.09	-108.84
2024-03-09 13:32:46.477 	-0.12	0.14	9.14	58.02	77.02	-104.43
2024-03-09 13:32:46.788 	-0.12	0.14	9.12	60.57	76.68	-122.70
2024-03-09 13:32:47.100 	-0.12	0.14	9.00	60.94	77.31	-123.36
2024-03-09 13:32:47.403 	-0.12	0.14	9.09	61.22	77.76	-123.88
2024-03-09 13:32:47.707 	-0.12	0.14	9.17	61.43	78.17	-124.40
2024-03-09 13:32:47.858 	-0.14	0.12	9.67	61.39	78.97	-120.57
2024-03-09 13:32:48.333 	-0.14	0.12	8.64	61.58	79.02	-121.24
2024-03-09 13:32:48.628 	-0.14	0.12	9.05	62.52	79.54	-125.75
2024-03-09 13:32:48.947 	-0.14	0.12	9.14	62.80	79.93	-126.72
2024-03-09 13:32:49.250 	-0.14	0.12	9.01	62.94	80.20	-127.55
2024-03-09 13:32:49.556 	-0.14	0.12	9.07	63.22	80.37	-128.65
2024-03-09 13:32:49.858 	-0.16	0.12	9.18	63.96	80.09	-133.37
2024-03-09 13:32:50.174 	-0.16	0.12	9.43	62.44	81.30	-121.61
2024-03-09 13:32:50.475 	-0.16	0.12	9.05	62.74	82.11	-120.74
2024-03-09 13:32:50.782 	-0.16	0.12	9.13	62.88	82.37	-121.09
2024-03-09 13:32:50.858 	-0.16	0.12	9.14	63.04	82.77	-121.61
2024-03-09 13:32:51.089 	-0.16	0.12	9.10	62.78	82.86	-121.83
2024-03-09 13:32:51.398 	-0.16	0.14	9.13	62.11	82.80	-121.84
2024-03-09 13:32:51.703 	-0.18	0.14	9.03	63.29	83.48	-122.18
2024-03-09 13:32:52.011 	-0.18	0.14	9.11	63.34	83.92	-121.90
2024-03-09 13:32:52.317 	-0.18	0.14	9.10	63.57	84.32	-122.40
2024-03-09 13:32:52.624 	-0.18	0.14	9.13	63.77	84.57	-122.90
2024-03-09 13:32:52.933 	-0.16	0.14	8.69	65.92	83.94	-136.49
2024-03-09 13:32:53.241 	-0.16	0.14	9.07	66.23	84.25	-138.61
2024-03-09 13:32:53.548 	-0.16	0.14	9.11	66.41	84.62	-138.95
2024-03-09 13:32:53.856 	-0.16	0.14	9.15	66.67	85.12	-139.46
2024-03-09 13:32:54.165 	-0.16	0.14	9.18	67.07	85.53	-139.91
2024-03-09 13:32:54.471 	-0.16	0.12	8.76	66.98	86.12	-136.65
2024-03-09 13:32:54.789 	-0.16	0.12	9.08	66.92	86.63	-136.67
2024-03-09 13:32:54.859 	-0.16	0.12	9.25	67.27	87.15	-137.71
2024-03-09 13:32:55.080 	-0.16	0.12	9.39	67.16	88.16	-138.20
2024-03-09 13:32:55.389 	-0.16	0.12	9.18	66.56	88.92	-137.49
2024-03-09 13:32:55.697 	-0.16	0.12	9.06	66.64	89.48	-138.02
2024-03-09 13:32:56.006 	-0.16	0.12	9.06	66.76	89.85	-138.40
2024-03-09 13:32:56.309 	-0.16	0.12	9.14	66.95	90.35	-138.93
2024-03-09 13:32:56.356 	-0.16	0.12	9.14	67.18	90.84	-139.46
2024-03-09 13:32:56.620 	-0.16	0.12	9.11	67.24	90.93	-139.48
2024-03-09 13:32:56.927 	-0.16	0.12	9.01	66.75	91.54	-135.88
2024-03-09 13:32:57.234 	-0.16	0.12	9.14	66.96	92.01	-136.37
2024-03-09 13:32:57.543 	-0.16	0.12	9.15	67.18	92.46	-136.89
2024-03-09 13:32:57.846 	-0.16	0.12	9.07	67.40	92.93	-137.41
2024-03-09 13:32:58.156 	-0.16	0.12	9.05	67.62	93.38	-137.94
2024-03-09 13:32:58.464 	-0.16	0.12	8.98	67.84	93.85	-138.47
2024-03-09 13:32:58.555 	-0.16	0.12	9.28	67.98	94.15	-138.83
2024-03-09 13:32:58.770 	-0.16	0.12	8.97	68.05	94.29	-139.01
